player_id,year,stint,team_id,league_id,pos,g
caminke01,1992,1,HOU,NL,3B,129
candaca01,1992,1,HOU,NL,2B,9
candaca01,1992,1,HOU,NL,3B,29
candaca01,1992,1,HOU,NL,CF,1
candaca01,1992,1,HOU,NL,LF,20
candaca01,1992,1,HOU,NL,OF,21
candaca01,1992,1,HOU,NL,RF,1
candaca01,1992,1,HOU,NL,SS,65
cangejo01,1992,1,TEX,AL,CF,24
cangejo01,1992,1,TEX,AL,DH,6
cangejo01,1992,1,TEX,AL,LF,36
cangejo01,1992,1,TEX,AL,OF,65
cangejo01,1992,1,TEX,AL,RF,10
cansejo01,1992,1,OAK,AL,DH,20
cansejo01,1992,2,TEX,AL,DH,8
cansejo01,1992,1,OAK,AL,OF,77
cansejo01,1992,2,TEX,AL,OF,13
cansejo01,1992,1,OAK,AL,RF,77
cansejo01,1992,2,TEX,AL,RF,13
canseoz01,1992,1,SLN,NL,LF,7
canseoz01,1992,1,SLN,NL,OF,8
canseoz01,1992,1,SLN,NL,RF,1
carrch02,1992,1,SLN,NL,CF,9
carrch02,1992,1,SLN,NL,LF,5
carrch02,1992,1,SLN,NL,OF,19
carrch02,1992,1,SLN,NL,RF,6
carrema01,1992,1,DET,AL,CF,1
carrema01,1992,1,DET,AL,DH,13
carrema01,1992,1,DET,AL,LF,64
carrema01,1992,1,DET,AL,OF,83
carrema01,1992,1,DET,AL,RF,19
cartega01,1992,1,MON,NL,1B,5
cartega01,1992,1,MON,NL,C,85
cartejo01,1992,1,TOR,AL,1B,4
cartejo01,1992,1,TOR,AL,DH,24
cartejo01,1992,1,TOR,AL,LF,6
cartejo01,1992,1,TOR,AL,OF,129
cartejo01,1992,1,TOR,AL,RF,123
castibr01,1992,1,PHI,NL,CF,6
castibr01,1992,1,PHI,NL,LF,2
castibr01,1992,1,PHI,NL,OF,24
castibr01,1992,1,PHI,NL,RF,16
castivi02,1992,1,ATL,NL,3B,4
castivi02,1992,1,ATL,NL,SS,4
cedenan01,1992,1,HOU,NL,SS,70
ceronri01,1992,1,MON,NL,C,28
chambwe01,1992,1,PHI,NL,LF,28
chambwe01,1992,1,PHI,NL,OF,73
chambwe01,1992,1,PHI,NL,RF,48
cianfar01,1992,1,MON,NL,1B,56
cianfar01,1992,1,MON,NL,3B,19
cianfar01,1992,1,MON,NL,LF,5
cianfar01,1992,1,MON,NL,OF,5
clarkda05,1992,1,PIT,NL,LF,1
clarkda05,1992,1,PIT,NL,OF,8
clarkda05,1992,1,PIT,NL,RF,7
clarkja01,1992,1,BOS,AL,1B,13
clarkja01,1992,1,BOS,AL,DH,64
clarkje01,1992,1,SDN,NL,1B,11
clarkje01,1992,1,SDN,NL,CF,1
clarkje01,1992,1,SDN,NL,LF,115
clarkje01,1992,1,SDN,NL,OF,134
clarkje01,1992,1,SDN,NL,RF,22
clarkph02,1992,1,DET,AL,DH,7
clarkph02,1992,1,DET,AL,LF,4
clarkph02,1992,1,DET,AL,OF,13
clarkph02,1992,1,DET,AL,RF,9
clarkwi02,1992,1,SFN,NL,1B,141
claytro01,1992,1,SFN,NL,3B,1
claytro01,1992,1,SFN,NL,SS,94
cochrda01,1992,1,SEA,AL,1B,3
cochrda01,1992,1,SEA,AL,2B,1
cochrda01,1992,1,SEA,AL,3B,10
cochrda01,1992,1,SEA,AL,C,21
cochrda01,1992,1,SEA,AL,DH,2
cochrda01,1992,1,SEA,AL,LF,16
cochrda01,1992,1,SEA,AL,OF,25
cochrda01,1992,1,SEA,AL,RF,9
cochrda01,1992,1,SEA,AL,SS,3
colbecr01,1992,1,SFN,NL,2B,2
colbecr01,1992,1,SFN,NL,3B,9
colbecr01,1992,1,SFN,NL,C,35
colbrgr01,1992,1,MON,NL,1B,47
coleal01,1992,1,CLE,AL,CF,5
coleal01,1992,2,PIT,NL,CF,1
coleal01,1992,1,CLE,AL,DH,4
coleal01,1992,1,CLE,AL,LF,18
coleal01,1992,1,CLE,AL,OF,24
coleal01,1992,2,PIT,NL,OF,53
coleal01,1992,1,CLE,AL,RF,2
coleal01,1992,2,PIT,NL,RF,52
colemvi01,1992,1,NYN,NL,CF,21
colemvi01,1992,1,NYN,NL,LF,42
colemvi01,1992,1,NYN,NL,OF,61
colesda01,1992,1,CIN,NL,1B,20
colesda01,1992,1,CIN,NL,3B,23
colesda01,1992,1,CIN,NL,LF,3
colesda01,1992,1,CIN,NL,OF,5
colesda01,1992,1,CIN,NL,RF,2
coloncr01,1992,1,TEX,AL,SS,14
coninje01,1992,1,KCA,AL,1B,4
coninje01,1992,1,KCA,AL,LF,22
coninje01,1992,1,KCA,AL,OF,23
coninje01,1992,1,KCA,AL,RF,1
coopesc01,1992,1,BOS,AL,1B,62
coopesc01,1992,1,BOS,AL,2B,1
coopesc01,1992,1,BOS,AL,3B,47
coopesc01,1992,1,BOS,AL,DH,2
coopesc01,1992,1,BOS,AL,SS,1
corajo01,1992,1,CHA,AL,2B,28
corajo01,1992,1,CHA,AL,3B,5
corajo01,1992,1,CHA,AL,DH,18
corajo01,1992,1,CHA,AL,SS,6
cordewi01,1992,1,MON,NL,2B,9
cordewi01,1992,1,MON,NL,SS,35
costoti01,1992,1,CIN,NL,1B,12
cottohe01,1992,1,SEA,AL,CF,30
cottohe01,1992,1,SEA,AL,DH,3
cottohe01,1992,1,SEA,AL,LF,63
cottohe01,1992,1,SEA,AL,OF,92
cottohe01,1992,1,SEA,AL,RF,6
cronch01,1992,1,CHA,AL,1B,5
cronch01,1992,1,CHA,AL,LF,1
cronch01,1992,1,CHA,AL,OF,1
curtich01,1992,1,CAL,AL,CF,35
curtich01,1992,1,CAL,AL,DH,1
curtich01,1992,1,CAL,AL,LF,48
curtich01,1992,1,CAL,AL,OF,135
curtich01,1992,1,CAL,AL,RF,62
cuylemi01,1992,1,DET,AL,CF,88
cuylemi01,1992,1,DET,AL,OF,89
cuylemi01,1992,1,DET,AL,RF,1
danieka01,1992,1,LAN,NL,1B,8
danieka01,1992,1,LAN,NL,LF,21
danieka01,1992,2,CHN,NL,LF,28
danieka01,1992,1,LAN,NL,OF,21
danieka01,1992,2,CHN,NL,OF,28
darliro01,1992,1,OAK,AL,DH,1
dascedo01,1992,1,CHN,NL,CF,80
dascedo01,1992,1,CHN,NL,LF,25
dascedo01,1992,1,CHN,NL,OF,122
dascedo01,1992,1,CHN,NL,RF,28
daughja01,1992,1,TEX,AL,1B,8
daughja01,1992,1,TEX,AL,CF,1
daughja01,1992,1,TEX,AL,DH,13
daughja01,1992,1,TEX,AL,LF,16
daughja01,1992,1,TEX,AL,OF,26
daughja01,1992,1,TEX,AL,RF,11
daultda01,1992,1,PHI,NL,C,141
davisal01,1992,1,CAL,AL,1B,22
davisal01,1992,1,CAL,AL,DH,9
davisch01,1992,1,MIN,AL,1B,1
davisch01,1992,1,MIN,AL,DH,125
davisch01,1992,1,MIN,AL,LF,1
davisch01,1992,1,MIN,AL,OF,4
davisch01,1992,1,MIN,AL,RF,3
davisdo01,1992,1,TEX,AL,C,1
daviser01,1992,1,LAN,NL,CF,5
daviser01,1992,1,LAN,NL,LF,69
daviser01,1992,1,LAN,NL,OF,74
daviser01,1992,1,LAN,NL,RF,4
davisgl01,1992,1,BAL,AL,1B,2
davisgl01,1992,1,BAL,AL,DH,103
dawsoan01,1992,1,CHN,NL,OF,139
dawsoan01,1992,1,CHN,NL,RF,139
deckest01,1992,1,SFN,NL,C,15
deerro01,1992,1,DET,AL,DH,2
deerro01,1992,1,DET,AL,OF,106
deerro01,1992,1,DET,AL,RF,106
dempsri01,1992,1,BAL,AL,C,8
deshide01,1992,1,MON,NL,2B,134
devermi01,1992,1,BAL,AL,CF,155
devermi01,1992,1,BAL,AL,OF,155
diazal01,1992,1,ML4,AL,CF,10
diazal01,1992,1,ML4,AL,DH,2
diazal01,1992,1,ML4,AL,LF,2
diazal01,1992,1,ML4,AL,OF,11
diazma01,1992,1,TEX,AL,2B,3
diazma01,1992,1,TEX,AL,3B,1
diazma01,1992,1,TEX,AL,SS,16
disarga01,1992,1,CAL,AL,SS,157
distebe01,1992,1,HOU,NL,1B,6
distebe01,1992,1,HOU,NL,LF,7
distebe01,1992,1,HOU,NL,OF,12
distebe01,1992,1,HOU,NL,RF,5
donnech01,1992,1,NYN,NL,2B,12
donnech01,1992,1,NYN,NL,3B,29
doranbi02,1992,1,CIN,NL,1B,25
doranbi02,1992,1,CIN,NL,2B,104
downibr01,1992,1,TEX,AL,DH,93
doziedj01,1992,1,NYN,NL,LF,17
doziedj01,1992,1,NYN,NL,OF,17
duceyro01,1992,1,TOR,AL,CF,2
duceyro01,1992,2,CAL,AL,CF,1
duceyro01,1992,1,TOR,AL,DH,4
duceyro01,1992,2,CAL,AL,DH,1
duceyro01,1992,1,TOR,AL,LF,3
duceyro01,1992,2,CAL,AL,LF,17
duceyro01,1992,1,TOR,AL,OF,13
duceyro01,1992,2,CAL,AL,OF,20
duceyro01,1992,1,TOR,AL,RF,8
duceyro01,1992,2,CAL,AL,RF,2
duncama01,1992,1,PHI,NL,2B,52
duncama01,1992,1,PHI,NL,3B,4
duncama01,1992,1,PHI,NL,LF,65
duncama01,1992,1,PHI,NL,OF,65
duncama01,1992,1,PHI,NL,SS,42
dunstsh01,1992,1,CHN,NL,SS,18
dykstle01,1992,1,PHI,NL,CF,85
dykstle01,1992,1,PHI,NL,OF,85
easleda01,1992,1,CAL,AL,3B,45
easleda01,1992,1,CAL,AL,SS,3
eisenji01,1992,1,KCA,AL,CF,1
eisenji01,1992,1,KCA,AL,DH,8
eisenji01,1992,1,KCA,AL,LF,24
eisenji01,1992,1,KCA,AL,OF,88
eisenji01,1992,1,KCA,AL,RF,66
elsteke01,1992,1,NYN,NL,SS,5
espyce01,1992,1,PIT,NL,CF,18
espyce01,1992,1,PIT,NL,LF,11
espyce01,1992,1,PIT,NL,OF,82
espyce01,1992,1,PIT,NL,RF,56
fariepa01,1992,1,SDN,NL,2B,4
fariepa01,1992,1,SDN,NL,3B,2
fariepa01,1992,1,SDN,NL,SS,1
farismo01,1992,1,TEX,AL,1B,1
farismo01,1992,1,TEX,AL,2B,17
farismo01,1992,1,TEX,AL,CF,10
farismo01,1992,1,TEX,AL,DH,4
farismo01,1992,1,TEX,AL,LF,28
farismo01,1992,1,TEX,AL,OF,49
farismo01,1992,1,TEX,AL,RF,12
feldemi01,1992,1,SFN,NL,2B,3
feldemi01,1992,1,SFN,NL,CF,58
feldemi01,1992,1,SFN,NL,LF,53
feldemi01,1992,1,SFN,NL,OF,105
feldemi01,1992,1,SFN,NL,RF,11
felixju01,1992,1,CAL,AL,CF,125
felixju01,1992,1,CAL,AL,DH,8
felixju01,1992,1,CAL,AL,OF,128
felixju01,1992,1,CAL,AL,RF,4
fermife01,1992,1,CLE,AL,1B,2
fermife01,1992,1,CLE,AL,2B,7
fermife01,1992,1,CLE,AL,3B,17
fermife01,1992,1,CLE,AL,SS,55
fernato01,1992,1,SDN,NL,SS,154
fieldce01,1992,1,DET,AL,1B,114
fieldce01,1992,1,DET,AL,DH,43
figuebi01,1992,1,SLN,NL,2B,3
figuebi01,1992,1,SLN,NL,SS,9
finlest01,1992,1,HOU,NL,CF,160
finlest01,1992,1,HOU,NL,OF,160
fiskca01,1992,1,CHA,AL,C,54
fiskca01,1992,1,CHA,AL,DH,2
fitzgmi02,1992,1,CAL,AL,1B,2
fitzgmi02,1992,1,CAL,AL,2B,1
fitzgmi02,1992,1,CAL,AL,3B,3
fitzgmi02,1992,1,CAL,AL,C,74
fitzgmi02,1992,1,CAL,AL,DH,1
fitzgmi02,1992,1,CAL,AL,LF,5
fitzgmi02,1992,1,CAL,AL,OF,11
fitzgmi02,1992,1,CAL,AL,RF,6
flahejo01,1992,1,BOS,AL,C,34
fletcda01,1992,1,MON,NL,C,69
fletcsc01,1992,1,ML4,AL,2B,106
fletcsc01,1992,1,ML4,AL,3B,1
fletcsc01,1992,1,ML4,AL,SS,22
foleyto02,1992,1,MON,NL,1B,12
foleyto02,1992,1,MON,NL,2B,13
foleyto02,1992,1,MON,NL,3B,4
foleyto02,1992,1,MON,NL,LF,1
foleyto02,1992,1,MON,NL,OF,1
foleyto02,1992,1,MON,NL,SS,33
foxer01,1992,1,OAK,AL,CF,19
foxer01,1992,1,OAK,AL,DH,4
foxer01,1992,1,OAK,AL,LF,20
foxer01,1992,1,OAK,AL,OF,43
foxer01,1992,1,OAK,AL,RF,16
francju01,1992,1,TEX,AL,2B,9
francju01,1992,1,TEX,AL,DH,15
francju01,1992,1,TEX,AL,LF,4
francju01,1992,1,TEX,AL,OF,4
francju01,1992,1,TEX,AL,RF,1
fryeje01,1992,1,TEX,AL,2B,67
frymatr01,1992,1,DET,AL,3B,26
frymatr01,1992,1,DET,AL,SS,137
gaettga01,1992,1,CAL,AL,1B,44
gaettga01,1992,1,CAL,AL,3B,67
gaettga01,1992,1,CAL,AL,DH,17
gagnegr01,1992,1,MIN,AL,SS,141
galaran01,1992,1,SLN,NL,1B,90
gallada01,1992,1,NYN,NL,CF,13
gallada01,1992,1,NYN,NL,LF,22
gallada01,1992,1,NYN,NL,OF,76
gallada01,1992,1,NYN,NL,RF,48
gallemi01,1992,1,NYA,AL,2B,40
gallemi01,1992,1,NYA,AL,SS,14
gantnji01,1992,1,ML4,AL,1B,2
gantnji01,1992,1,ML4,AL,2B,68
gantnji01,1992,1,ML4,AL,3B,31
gantnji01,1992,1,ML4,AL,DH,2
gantro01,1992,1,ATL,NL,CF,23
gantro01,1992,1,ATL,NL,LF,138
gantro01,1992,1,ATL,NL,OF,147
garcica01,1992,1,PIT,NL,2B,14
garcica01,1992,1,PIT,NL,SS,8
gardnje01,1992,1,SDN,NL,2B,11
gedmari01,1992,1,SLN,NL,C,40
gibsoki01,1992,1,PIT,NL,OF,13
gibsoki01,1992,1,PIT,NL,RF,13
gilkebe01,1992,1,SLN,NL,LF,110
gilkebe01,1992,1,SLN,NL,OF,111
gilkebe01,1992,1,SLN,NL,RF,1
girarjo01,1992,1,CHN,NL,C,86
gladdda01,1992,1,DET,AL,CF,17
gladdda01,1992,1,DET,AL,DH,2
gladdda01,1992,1,DET,AL,LF,95
gladdda01,1992,1,DET,AL,OF,108
gomezle02,1992,1,BAL,AL,3B,137
gonzajo02,1992,1,CAL,AL,CF,5
gonzajo02,1992,1,CAL,AL,DH,1
gonzajo02,1992,1,CAL,AL,LF,11
gonzajo02,1992,1,CAL,AL,OF,22
gonzajo02,1992,1,CAL,AL,RF,8
gonzaju03,1992,1,TEX,AL,CF,123
gonzaju03,1992,1,TEX,AL,DH,4
gonzaju03,1992,1,TEX,AL,LF,31
gonzaju03,1992,1,TEX,AL,OF,148
gonzaju03,1992,1,TEX,AL,RF,1
gonzalu01,1992,1,HOU,NL,LF,111
gonzalu01,1992,1,HOU,NL,OF,111
gonzare01,1992,1,CAL,AL,1B,13
gonzare01,1992,1,CAL,AL,2B,42
gonzare01,1992,1,CAL,AL,3B,53
gonzare01,1992,1,CAL,AL,SS,8
goodwto01,1992,1,LAN,NL,CF,9
goodwto01,1992,1,LAN,NL,LF,35
goodwto01,1992,1,LAN,NL,OF,45
goodwto01,1992,1,LAN,NL,RF,2
gracema01,1992,1,CHN,NL,1B,157
grebecr01,1992,1,CHA,AL,3B,7
grebecr01,1992,1,CHA,AL,LF,1
grebecr01,1992,1,CHA,AL,OF,2
grebecr01,1992,1,CHA,AL,RF,1
grebecr01,1992,1,CHA,AL,SS,85
greenga01,1992,1,CIN,NL,3B,1
greenga01,1992,1,CIN,NL,SS,6
greenmi01,1992,1,BOS,AL,DH,6
greenmi01,1992,1,BOS,AL,LF,41
greenmi01,1992,1,BOS,AL,OF,41
greenwi01,1992,1,CIN,NL,3B,25
greggto01,1992,1,ATL,NL,CF,4
greggto01,1992,1,ATL,NL,LF,2
greggto01,1992,1,ATL,NL,OF,9
greggto01,1992,1,ATL,NL,RF,4
griffal01,1992,1,TOR,AL,2B,16
griffal01,1992,1,TOR,AL,SS,48
griffke02,1992,1,SEA,AL,CF,137
griffke02,1992,1,SEA,AL,DH,3
griffke02,1992,1,SEA,AL,OF,137
grissma02,1992,1,MON,NL,CF,157
grissma02,1992,1,MON,NL,OF,157
groteje02,1992,1,PHI,NL,1B,1
groteje02,1992,1,PHI,NL,C,2
groteje02,1992,1,PHI,NL,LF,2
groteje02,1992,1,PHI,NL,OF,2
grubeke01,1992,1,TOR,AL,3B,120
guerrju01,1992,1,HOU,NL,2B,2
guerrju01,1992,1,HOU,NL,3B,12
guerrju01,1992,1,HOU,NL,LF,3
guerrju01,1992,1,HOU,NL,OF,3
guerrju01,1992,1,HOU,NL,SS,19
guerrpe01,1992,1,SLN,NL,1B,28
guerrpe01,1992,1,SLN,NL,LF,10
guerrpe01,1992,1,SLN,NL,OF,10
guilloz01,1992,1,CHA,AL,SS,12
gwynnch01,1992,1,KCA,AL,DH,2
gwynnch01,1992,1,KCA,AL,LF,5
gwynnch01,1992,1,KCA,AL,OF,19
gwynnch01,1992,1,KCA,AL,RF,14
gwynnto01,1992,1,SDN,NL,OF,127
gwynnto01,1992,1,SDN,NL,RF,127
hallme01,1992,1,NYA,AL,DH,11
hallme01,1992,1,NYA,AL,LF,99
hallme01,1992,1,NYA,AL,OF,136
hallme01,1992,1,NYA,AL,RF,37
hamilda02,1992,1,ML4,AL,CF,32
hamilda02,1992,1,ML4,AL,LF,30
hamilda02,1992,1,ML4,AL,OF,124
hamilda02,1992,1,ML4,AL,RF,74
haneyto01,1992,1,MON,NL,2B,5
hanseda01,1992,1,LAN,NL,3B,108
haresh01,1992,1,DET,AL,1B,4
haresh01,1992,1,DET,AL,LF,3
haresh01,1992,1,DET,AL,OF,9
haresh01,1992,1,DET,AL,RF,7
harpebr01,1992,1,MIN,AL,C,133
harpebr01,1992,1,MIN,AL,DH,2
harrido01,1992,1,TEX,AL,CF,15
harrido01,1992,1,TEX,AL,LF,5
harrido01,1992,1,TEX,AL,OF,24
harrido01,1992,1,TEX,AL,RF,5
harrile01,1992,1,LAN,NL,2B,81
harrile01,1992,1,LAN,NL,3B,33
harrile01,1992,1,LAN,NL,LF,7
harrile01,1992,1,LAN,NL,OF,15
harrile01,1992,1,LAN,NL,RF,8
harrile01,1992,1,LAN,NL,SS,10
haselbi01,1992,1,SEA,AL,C,5
haselbi01,1992,1,SEA,AL,LF,2
haselbi01,1992,1,SEA,AL,OF,2
hatchbi01,1992,2,BOS,AL,CF,13
hatchbi01,1992,1,CIN,NL,LF,23
hatchbi01,1992,2,BOS,AL,LF,63
hatchbi01,1992,1,CIN,NL,OF,23
hatchbi01,1992,2,BOS,AL,OF,75
hayesch01,1992,1,NYA,AL,1B,4
hayesch01,1992,1,NYA,AL,3B,139
hayesvo01,1992,1,CAL,AL,1B,4
hayesvo01,1992,1,CAL,AL,DH,5
hayesvo01,1992,1,CAL,AL,OF,85
hayesvo01,1992,1,CAL,AL,RF,85
heffebe01,1992,1,SEA,AL,C,5
heffebe01,1992,1,SEA,AL,DH,1
hemonsc01,1992,1,OAK,AL,3B,2
hemonsc01,1992,2,CHA,AL,3B,1
hemonsc01,1992,1,OAK,AL,C,8
hemonsc01,1992,2,CHA,AL,C,1
hemonsc01,1992,1,OAK,AL,DH,1
hemonsc01,1992,2,CHA,AL,DH,4
hemonsc01,1992,1,OAK,AL,LF,1
hemonsc01,1992,2,CHA,AL,LF,2
hemonsc01,1992,1,OAK,AL,OF,2
hemonsc01,1992,2,CHA,AL,OF,2
hemonsc01,1992,1,OAK,AL,RF,1
hemonsc01,1992,1,OAK,AL,SS,3
hendeda01,1992,1,OAK,AL,CF,9
hendeda01,1992,1,OAK,AL,DH,4
hendeda01,1992,1,OAK,AL,OF,12
hendeda01,1992,1,OAK,AL,RF,3
henderi01,1992,1,OAK,AL,DH,6
henderi01,1992,1,OAK,AL,LF,108
henderi01,1992,1,OAK,AL,OF,108
hernaca01,1992,1,LAN,NL,C,63
hernace01,1992,1,CIN,NL,CF,6
hernace01,1992,1,CIN,NL,LF,12
hernace01,1992,1,CIN,NL,OF,18
hernace01,1992,1,CIN,NL,RF,1
hernajo01,1992,1,CLE,AL,SS,3
hilldo01,1992,1,MIN,AL,2B,7
hilldo01,1992,1,MIN,AL,3B,5
hilldo01,1992,1,MIN,AL,OF,1
hilldo01,1992,1,MIN,AL,RF,1
hilldo01,1992,1,MIN,AL,SS,10
hillgl01,1992,1,CLE,AL,CF,1
hillgl01,1992,1,CLE,AL,DH,34
hillgl01,1992,1,CLE,AL,LF,50
hillgl01,1992,1,CLE,AL,OF,59
hillgl01,1992,1,CLE,AL,RF,8
hoilech01,1992,1,BAL,AL,C,95
hoilech01,1992,1,BAL,AL,DH,1
hollida01,1992,1,PHI,NL,1B,1
hollida01,1992,1,PHI,NL,3B,156
hornsa01,1992,1,BAL,AL,DH,46
hoseyst01,1992,1,SFN,NL,OF,18
hoseyst01,1992,1,SFN,NL,RF,18
howarda02,1992,1,KCA,AL,CF,2
howarda02,1992,1,KCA,AL,OF,2
howarda02,1992,1,KCA,AL,SS,74
howarth01,1992,2,CLE,AL,CF,22
howarth01,1992,2,CLE,AL,DH,2
howarth01,1992,2,CLE,AL,LF,68
howarth01,1992,2,CLE,AL,OF,97
howarth01,1992,2,CLE,AL,RF,13
howelpa01,1992,1,NYN,NL,CF,28
howelpa01,1992,1,NYN,NL,OF,28
howitda01,1992,1,OAK,AL,1B,4
howitda01,1992,1,OAK,AL,CF,5
howitda01,1992,1,OAK,AL,DH,1
howitda01,1992,1,OAK,AL,LF,4
howitda01,1992,2,SEA,AL,LF,10
howitda01,1992,1,OAK,AL,OF,19
howitda01,1992,2,SEA,AL,OF,11
howitda01,1992,1,OAK,AL,RF,12
howitda01,1992,2,SEA,AL,RF,1
hrbekke01,1992,1,MIN,AL,1B,104
hrbekke01,1992,1,MIN,AL,DH,8
hudlere01,1992,1,SLN,NL,1B,8
hudlere01,1992,1,SLN,NL,2B,16
hudlere01,1992,1,SLN,NL,CF,1
hudlere01,1992,1,SLN,NL,LF,5
hudlere01,1992,1,SLN,NL,OF,12
hudlere01,1992,1,SLN,NL,RF,7
huffmi01,1992,1,CHA,AL,CF,3
huffmi01,1992,1,CHA,AL,DH,1
huffmi01,1992,1,CHA,AL,LF,10
huffmi01,1992,1,CHA,AL,OF,56
huffmi01,1992,1,CHA,AL,RF,45
huletti01,1992,1,BAL,AL,2B,10
huletti01,1992,1,BAL,AL,3B,27
huletti01,1992,1,BAL,AL,DH,13
huletti01,1992,1,BAL,AL,SS,5
hulseda01,1992,1,TEX,AL,CF,29
hulseda01,1992,1,TEX,AL,DH,1
hulseda01,1992,1,TEX,AL,OF,31
hulseda01,1992,1,TEX,AL,RF,2
humphmi01,1992,1,NYA,AL,DH,1
humphmi01,1992,1,NYA,AL,LF,2
humphmi01,1992,1,NYA,AL,OF,2
hundlto01,1992,1,NYN,NL,C,121
huntebr01,1992,1,ATL,NL,1B,92
huntebr01,1992,1,ATL,NL,LF,1
huntebr01,1992,1,ATL,NL,OF,6
huntebr01,1992,1,ATL,NL,RF,5
husonje01,1992,1,TEX,AL,2B,47
husonje01,1992,1,TEX,AL,CF,2
husonje01,1992,1,TEX,AL,DH,1
husonje01,1992,1,TEX,AL,OF,2
husonje01,1992,1,TEX,AL,SS,82
incavpe01,1992,1,HOU,NL,LF,57
incavpe01,1992,1,HOU,NL,OF,98
incavpe01,1992,1,HOU,NL,RF,48
jacksda03,1992,1,SDN,NL,CF,152
jacksda03,1992,1,SDN,NL,LF,5
jacksda03,1992,1,SDN,NL,OF,153
jacksda03,1992,1,SDN,NL,RF,2
jacobbr01,1992,1,CLE,AL,1B,10
jacobbr01,1992,1,CLE,AL,3B,111
jahajo01,1992,1,ML4,AL,1B,38
jahajo01,1992,1,ML4,AL,DH,8
jahajo01,1992,1,ML4,AL,LF,1
jahajo01,1992,1,ML4,AL,OF,1
jamesch02,1992,1,SFN,NL,LF,60
jamesch02,1992,1,SFN,NL,OF,62
jamesch02,1992,1,SFN,NL,RF,2
jamesdi01,1992,1,NYA,AL,CF,12
jamesdi01,1992,1,NYA,AL,DH,5
jamesdi01,1992,1,NYA,AL,LF,8
jamesdi01,1992,1,NYA,AL,OF,46
jamesdi01,1992,1,NYA,AL,RF,27
javiest01,1992,1,LAN,NL,CF,2
javiest01,1992,2,PHI,NL,CF,49
javiest01,1992,1,LAN,NL,LF,15
javiest01,1992,2,PHI,NL,LF,27
javiest01,1992,1,LAN,NL,OF,27
javiest01,1992,2,PHI,NL,OF,74
javiest01,1992,1,LAN,NL,RF,11
javiest01,1992,2,PHI,NL,RF,1
jeffegr01,1992,1,KCA,AL,2B,1
jeffegr01,1992,1,KCA,AL,3B,146
jeffegr01,1992,1,KCA,AL,DH,1
jeffere01,1992,1,CLE,AL,1B,15
jeffere01,1992,1,CLE,AL,DH,7
jetersh01,1992,1,CHA,AL,CF,1
jetersh01,1992,1,CHA,AL,DH,3
jetersh01,1992,1,CHA,AL,LF,1
jetersh01,1992,1,CHA,AL,OF,8
jetersh01,1992,1,CHA,AL,RF,6
johnsho01,1992,1,NYN,NL,CF,84
johnsho01,1992,1,NYN,NL,LF,16
johnsho01,1992,1,NYN,NL,OF,98
johnsho01,1992,1,NYN,NL,RF,1
johnsla03,1992,1,CHA,AL,CF,157
johnsla03,1992,1,CHA,AL,OF,157
jonesch05,1992,1,HOU,NL,CF,5
jonesch05,1992,1,HOU,NL,LF,17
jonesch05,1992,1,HOU,NL,OF,43
jonesch05,1992,1,HOU,NL,RF,25
jonesti02,1992,1,SLN,NL,2B,28
jonesti02,1992,1,SLN,NL,3B,2
jonesti02,1992,1,SLN,NL,CF,1
jonesti02,1992,1,SLN,NL,OF,1
jonesti02,1992,1,SLN,NL,SS,34
jordabr01,1992,1,SLN,NL,CF,9
jordabr01,1992,1,SLN,NL,LF,27
jordabr01,1992,1,SLN,NL,OF,53
jordabr01,1992,1,SLN,NL,RF,21
jordari02,1992,1,PHI,NL,1B,54
jordari02,1992,1,PHI,NL,LF,11
jordari02,1992,1,PHI,NL,OF,11
jorgete01,1992,1,MIN,AL,1B,13
jorgete01,1992,1,MIN,AL,3B,9
jorgete01,1992,1,MIN,AL,SS,2
josefe01,1992,1,SLN,NL,OF,127
josefe01,1992,1,SLN,NL,RF,127
joynewa01,1992,1,KCA,AL,1B,145
joynewa01,1992,1,KCA,AL,DH,4
justida01,1992,1,ATL,NL,OF,140
justida01,1992,1,ATL,NL,RF,140
karkoro01,1992,1,CHA,AL,C,119
karkoro01,1992,1,CHA,AL,OF,1
karkoro01,1992,1,CHA,AL,RF,1
karroer01,1992,1,LAN,NL,1B,143
kellypa03,1992,1,NYA,AL,2B,101
kellypa03,1992,1,NYA,AL,DH,1
kellyro01,1992,1,NYA,AL,CF,99
kellyro01,1992,1,NYA,AL,LF,47
kellyro01,1992,1,NYA,AL,OF,146
kentje01,1992,1,TOR,AL,1B,3
kentje01,1992,1,TOR,AL,2B,17
kentje01,1992,2,NYN,NL,2B,34
kentje01,1992,1,TOR,AL,3B,49
kentje01,1992,2,NYN,NL,3B,1
kentje01,1992,2,NYN,NL,SS,1
kingemi01,1992,1,OAK,AL,CF,6
kingemi01,1992,1,OAK,AL,LF,2
kingemi01,1992,1,OAK,AL,OF,10
kingemi01,1992,1,OAK,AL,RF,2
kingje01,1992,1,PIT,NL,1B,32
kingje01,1992,1,PIT,NL,2B,32
kingje01,1992,1,PIT,NL,3B,73
kingje01,1992,1,PIT,NL,OF,1
kingje01,1992,1,PIT,NL,RF,1
kingje01,1992,1,PIT,NL,SS,6
kirbywa01,1992,1,CLE,AL,DH,4
kirbywa01,1992,1,CLE,AL,LF,1
kirbywa01,1992,1,CLE,AL,OF,2
kirbywa01,1992,1,CLE,AL,RF,1
